customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
8055,Sarah Brown,6osdmo5y@gmail.com,UK,2020-04-14,Standard,31014.0
8056,Linda White,fc6ry6sz@gmail.com,India,2023-03-15,Premium,29030.94
8057,Thomas Davis,23ecnv5v@yahoo.com,Netherlands,2020-05-18,Premium,33030.77
8058,Donald Harris,xrkjh51i@mail.com,Japan,2024-02-14,Premium,14263.26
8059,John Lopez,dxi7bmaj@company.com,Canada,2022-04-23,Standard,22487.19
8060,Michael Moore,3jtzw8mb@company.com,Germany,2020-03-24,Basic,29382.14
8061,Charles Williams,0vngpvix@test.com,Australia,2021-03-27,Basic,12463.41
8062,Andrew Hernandez,tzal1ei1@yahoo.com,Spain,2022-08-24,Basic,42723.8
8063,Sarah Garcia,5bh9utdv@yahoo.com,Netherlands,2021-12-23,Premium,31219.45
8064,Andrew Jackson,pozszn5c@test.com,USA,2021-02-03,Premium,42547.2
8065,Kimberly Miller,pof0m7kp@email.com,Canada,2021-05-12,Premium,39263.67
8066,Charles Johnson,vz0wjkix@company.com,UK,2023-03-04,Premium,11677.32
8067,Joseph Moore,mxiy309l@outlook.com,India,2020-01-15,Basic,11279.82
8068,Kimberly Thomas,o1tainoh@company.com,Japan,2021-01-17,Basic,44288.33
8069,David White,c8iuilss@test.com,Mexico,2020-09-04,Basic,22325.17
8070,Patricia Garcia,h5gvgthz@gmail.com,Italy,2020-01-17,Standard,14969.82
8071,Richard Anderson,2yxg9aw2@gmail.com,Switzerland,2021-12-25,Basic,9543.03
8072,Thomas Martin,eh8a7tot@outlook.com,Netherlands,2022-02-20,Premium,30309.25
8073,Paul Collins,42ius2bq@email.com,Japan,2022-09-12,Standard,40141.29
8074,Matthew Smith,eqgfjbwk@yahoo.com,USA,2024-04-05,Basic,49939.81
8075,Matthew Thompson,6ss55iuq@yahoo.com,Norway,2021-06-10,Standard,27755.5
8076,Nancy Martin,vizu4h6p@email.com,Brazil,2023-08-23,Premium,38336.72
8077,Donald Rodriguez,wvrz1h48@outlook.com,Switzerland,2020-01-16,Basic,45904.91
8078,Charles Taylor,6zn3ymjd@yahoo.com,UK,2022-04-02,Basic,29723.55
8079,Kimberly Wilson,6zbaxmz4@example.com,UK,2023-03-02,Premium,28504.11
8080,Ashley Perez,7bfjr8wb@company.com,Germany,2024-09-26,Premium,36433.96
8081,Matthew Jackson,hnwivb4y@yahoo.com,UK,2023-10-25,Basic,37005.24
8082,Mark Edwards,nbewq73f@company.com,France,2024-05-17,Basic,6539.75
8083,Steven Hernandez,2bz7bht5@company.com,Mexico,2020-10-30,Basic,35202.11
8084,Christopher Martin,6l0zqxor@test.com,Italy,2021-07-16,Premium,2270.67
8085,Joseph Collins,mj1jhr3z@mail.com,China,2023-09-22,Premium,24663.98
8086,Margaret Jackson,1wl5zv0e@company.com,Brazil,2020-01-24,Premium,19753.11
8087,Patricia Martin,bgnm5jo5@outlook.com,Norway,2022-07-25,Standard,513.31
8088,Donald Lee,7yezyz3f@company.com,Italy,2021-08-29,Basic,42177.12
8089,Jennifer Roberts,oetqikl7@example.com,USA,2020-09-19,Standard,20441.74
8090,Margaret Roberts,bimhwj0b@test.com,France,2022-09-14,Basic,12781.81
8091,Donna Harris,7wig6bat@outlook.com,Australia,2024-11-12,Premium,20053.67
8092,Matthew Martin,i2r7rloh@gmail.com,Mexico,2022-11-29,Standard,41260.14
8093,Emily Williams,f922d6m1@email.com,Japan,2020-01-18,Basic,36132.41
8094,Margaret Davis,3nqn41uk@yahoo.com,Germany,2022-05-31,Premium,45458.29
8095,Patricia Brown,njyn2ffd@mail.com,UK,2023-11-14,Basic,26297.46
8096,William Jackson,740988ye@company.com,Netherlands,2023-04-03,Standard,15858.61
8097,Nancy Davis,89h9efn4@test.com,Brazil,2020-08-27,Premium,18539.09
8098,David Lee,5o4dfcle@mail.com,Mexico,2023-08-05,Standard,25092.22
8099,Christopher Garcia,uw0jrp49@mail.com,Norway,2021-08-28,Standard,5950.05
8100,Sarah Gonzalez,dwy4d7n7@email.com,Spain,2020-01-18,Standard,16876.67
8101,Ashley Smith,hxp6sbqs@email.com,Australia,2023-04-06,Premium,9080.23
8102,David Thompson,srffuefz@company.com,Sweden,2023-05-15,Standard,15170.73
8103,Betty Davis,67ybx982@email.com,Switzerland,2021-05-19,Basic,18134.65
8104,Donna Anderson,j1ynjcc1@example.com,Netherlands,2021-02-07,Standard,29068.95
8105,William White,qnq0ecib@gmail.com,South Korea,2022-12-11,Standard,14164.86
8106,Sarah Hernandez,pybr83f5@company.com,Netherlands,2022-04-10,Standard,8028.23
8107,Daniel Miller,44p0z4o2@mail.com,Italy,2023-07-19,Basic,37946.21
8108,Linda Smith,2wq24qey@company.com,Sweden,2023-08-10,Basic,34758.68
8109,Barbara Hernandez,y63ozg8a@outlook.com,Brazil,2023-08-02,Standard,7519.65
8110,Richard Miller,sei3tvl1@example.com,Italy,2022-06-28,Basic,39650.97
8111,David Taylor,rzgzx1yf@example.com,France,2024-04-08,Basic,9912.83
8112,William Gonzalez,0tr4qwyb@yahoo.com,USA,2022-09-24,Standard,45931.24
8113,Daniel Martinez,9k6nzep7@email.com,Spain,2023-11-13,Standard,6705.01
8114,Mary Reeves,vu5yccn1@outlook.com,Australia,2020-06-07,Basic,37080.23
8115,James Hernandez,y7o2tahs@company.com,Netherlands,2024-03-06,Standard,26232.08
8116,Robert Wilson,ctmtfy71@outlook.com,Sweden,2020-11-08,Basic,6140.12
8117,Linda Perez,u47db362@example.com,Norway,2021-12-23,Basic,11091.3
8118,William Rodriguez,sbl2v184@company.com,South Korea,2022-07-15,Premium,3502.7
8119,Susan Collins,k4uqar2k@example.com,Norway,2021-12-06,Basic,24943.52
8120,Matthew Taylor,xukxy7fa@example.com,Mexico,2023-06-01,Basic,27683.17
8121,Sarah Thomas,nxsmi614@test.com,Spain,2024-06-07,Standard,41975.05
8122,Donna Johnson,fk0v3ari@outlook.com,UK,2020-03-28,Premium,33467.15
8123,Jennifer Thompson,e89vvnx4@mail.com,Germany,2021-12-23,Standard,3204.22
8124,Mark White,fi0kns09@gmail.com,France,2020-06-09,Premium,48524.67
8125,David Jackson,fzmr2nwd@mail.com,Netherlands,2022-11-26,Premium,27897.89
8126,Daniel Lopez,aopoww2c@example.com,Italy,2024-07-20,Basic,49925.45
8127,Emily Jones,ytgfqz27@example.com,France,2024-04-16,Premium,979.83
8128,Sarah White,lktgftcz@yahoo.com,France,2023-12-20,Basic,39504.58
8129,Mary Thomas,19q7h3i5@company.com,South Korea,2020-10-08,Standard,33552.21
8130,Kimberly Gonzalez,vigftpbg@outlook.com,Japan,2024-10-13,Basic,40056.48
8131,Matthew Harris,fthgnrkn@company.com,Brazil,2021-05-31,Basic,25419.94
8132,Sarah Moore,jpbeuplq@yahoo.com,Spain,2023-08-18,Premium,16787.46
8133,David Reeves,pdmi0zpd@example.com,South Korea,2023-01-17,Premium,14696.03
8134,Daniel Roberts,j96dgimq@email.com,Mexico,2023-07-13,Premium,8723.1
8135,Betty Williams,i0lzkxks@outlook.com,Australia,2020-06-05,Basic,18666.51
8136,James Jackson,2rxdgzt2@example.com,Switzerland,2021-03-24,Premium,5588.72
8137,Daniel Thomas,7oeuyi4y@gmail.com,Sweden,2024-12-19,Standard,34663.51
8138,Thomas Jones,rclnz7au@yahoo.com,Switzerland,2023-04-21,Premium,34490.1
8139,Joseph Edwards,qzf2iveh@company.com,Italy,2020-06-02,Basic,3789.53
8140,David Garcia,wv6skw7p@mail.com,UK,2021-10-29,Basic,33005.25
8141,Steven Anderson,q6hzojxz@company.com,China,2023-10-23,Basic,43584.78
8142,Barbara Harris,zr8964wp@gmail.com,Australia,2020-08-05,Premium,11400.77
8143,Betty Lee,mr5x0648@email.com,France,2021-10-09,Premium,39805.84
8144,Susan Taylor,hn9chxp7@outlook.com,Spain,2023-01-26,Standard,29465.97
8145,Jennifer Wilson,quvss1qm@email.com,France,2023-05-07,Premium,24158.32
8146,Linda Williams,ccksb0oj@yahoo.com,China,2020-09-28,Premium,49358.39
8147,Sarah Rodriguez,sijndwce@yahoo.com,Australia,2021-09-29,Basic,33359.76
8148,Emily Williams,gc2huybb@test.com,India,2024-08-08,Premium,11052.71
8149,Linda Roberts,lsubu1ye@company.com,Australia,2023-09-10,Standard,34435.56
8150,Christopher Taylor,dvwuws08@yahoo.com,South Korea,2020-12-25,Basic,48187.3
8151,John Jones,371d1zfd@mail.com,Brazil,2023-01-26,Basic,16658.61
8152,Kimberly Moore,im4sa6nx@mail.com,France,2020-08-22,Basic,30629.94
8153,Steven Miller,4jiunwbq@test.com,USA,2020-08-17,Basic,4589.41
8154,Kimberly Thompson,t9nh0at6@email.com,Spain,2022-03-28,Standard,16896.03
8155,Betty Johnson,0fnhsuhi@example.com,China,2021-07-01,Premium,46526.78
8156,Matthew Collins,k5hw18jk@outlook.com,Spain,2022-01-10,Standard,41907.71
8157,Donald Garcia,m3h1bas2@gmail.com,India,2023-05-14,Premium,9075.31
8158,Paul Williams,b0oq004g@company.com,USA,2024-06-06,Premium,24395.83
8159,Kimberly Collins,zw2dchfd@yahoo.com,South Korea,2021-01-12,Basic,14232.72
8160,Margaret Brown,o7rrwjk6@gmail.com,UK,2020-12-23,Standard,47189.41
8161,William Lee,cdt7p917@test.com,Spain,2024-04-04,Premium,26442.39
8162,Michael White,huhx53ap@example.com,South Korea,2023-12-05,Standard,27089.16
8163,Margaret Brown,ebsf434u@mail.com,Netherlands,2023-03-19,Standard,38362.21
8164,Paul Edwards,uupjpg09@outlook.com,China,2024-03-25,Basic,30358.9
8165,Paul Martin,vm2kaec4@yahoo.com,Norway,2024-04-14,Premium,8717.3
8166,Jessica Gonzalez,odjbo7b2@yahoo.com,France,2021-08-31,Standard,33294.43
8167,Ashley Lopez,htrt6rya@outlook.com,Germany,2024-02-24,Basic,14483.09
8168,Betty Taylor,4gl3kx80@mail.com,China,2021-12-22,Standard,35149.01
8169,John Martin,n526edo1@example.com,Italy,2022-01-13,Basic,25943.42
8170,Joseph Lee,jl73ywz3@email.com,UK,2022-07-26,Basic,15376.87
8171,James Thomas,kabm0wcb@company.com,Sweden,2024-06-30,Premium,27700.04
8172,Steven Smith,jykcbt0e@company.com,Brazil,2020-03-15,Standard,2779.96
8173,Betty Perez,i7b0hbll@outlook.com,France,2024-04-07,Basic,39050.12
8174,Christopher Williams,zgz87msn@test.com,Mexico,2021-03-21,Standard,17467.0
8175,Mark Gonzalez,opa98bnl@example.com,UK,2023-01-05,Standard,19457.08
8176,Patricia Rodriguez,pp22wcrn@gmail.com,Switzerland,2024-01-09,Standard,43120.49
8177,Michael Martin,g7a74fv0@yahoo.com,China,2024-03-18,Basic,6074.9
8178,Jennifer Martin,zqrtdgdu@yahoo.com,China,2022-11-25,Basic,48239.65
8179,Emily Jackson,49xd90rr@company.com,Japan,2021-02-24,Basic,3173.98
8180,Matthew Brown,bvf710td@email.com,France,2020-06-13,Basic,24909.27
8181,Barbara Reeves,zg5peimn@yahoo.com,Spain,2024-06-07,Basic,30108.96
8182,Richard Hernandez,lx00yj3l@company.com,France,2023-01-19,Basic,36450.18
8183,Donald Martin,f1bievhk@company.com,Brazil,2021-12-08,Basic,15259.15
8184,Patricia Roberts,ldv97ida@yahoo.com,Netherlands,2024-05-19,Basic,49019.35
8185,Matthew Edwards,5zdbjs7p@company.com,Netherlands,2024-07-14,Standard,30779.5
8186,Ashley Brown,ulftuasn@yahoo.com,South Korea,2021-01-12,Standard,27205.68
8187,Donna Lee,fag8ybz3@mail.com,Switzerland,2020-07-14,Basic,49801.53
8188,Steven Roberts,xc9qak5d@outlook.com,USA,2022-07-19,Premium,43297.93
8189,Linda Brown,1ccga36f@mail.com,Sweden,2022-09-16,Standard,22843.37
8190,Sarah Miller,na9w3vyv@company.com,Netherlands,2021-01-20,Standard,19709.09
8191,Paul Jones,tvh2h63h@mail.com,China,2021-05-28,Premium,11600.29
8192,John Martin,0nmfodb4@outlook.com,USA,2024-07-17,Premium,38682.76
8193,Mary Lee,5672tsom@example.com,Germany,2023-11-04,Standard,14737.91
8194,Donald Roberts,qpqfnqfl@company.com,Brazil,2023-01-17,Standard,29982.72
8195,Richard Edwards,j1oktsf8@mail.com,Switzerland,2020-11-16,Basic,4652.66
8196,Margaret Brown,6uwmdciy@example.com,Italy,2024-05-21,Standard,23393.06
8197,Andrew Lopez,g33jq9b3@gmail.com,Mexico,2020-02-02,Standard,44779.27
8198,Jessica Gonzalez,veestrbu@gmail.com,South Korea,2022-07-12,Basic,31419.51
8199,John Davis,6p3o0m6z@email.com,South Korea,2020-02-16,Basic,36153.03
8200,Sandra Rodriguez,gughenyt@company.com,Germany,2020-02-14,Basic,21933.55
8201,Matthew Roberts,guacdi77@company.com,Netherlands,2022-02-19,Standard,18872.75
8202,Susan White,2qxjjr4k@example.com,Norway,2020-02-03,Basic,25019.33
8203,Sandra Roberts,ge5u5kkj@example.com,Germany,2023-03-17,Basic,31901.57
8204,Richard Collins,cwsihq6b@mail.com,Australia,2023-12-05,Basic,35107.03
8205,Charles Miller,4is7effp@outlook.com,UK,2024-12-14,Basic,872.71
8206,Michael Smith,4hycxptc@test.com,Italy,2023-07-31,Basic,31434.16
8207,Robert Hernandez,h7fw9igw@company.com,South Korea,2020-12-11,Basic,20459.91
8208,Mark Miller,7z8ilfzt@outlook.com,UK,2023-10-28,Basic,451.58
8209,Ashley Martinez,d5zbjn2j@test.com,France,2020-02-13,Standard,24934.68
8210,Susan Martinez,raeryted@company.com,Canada,2021-05-17,Basic,35408.98
8211,Donna Lee,cwyp03m4@company.com,Switzerland,2023-04-14,Standard,44904.97
8212,Christopher Thompson,dlrcf0p8@test.com,Netherlands,2024-05-21,Premium,7938.48
8213,Emily Perez,xudmio77@gmail.com,Switzerland,2020-05-18,Standard,5818.53
8214,Robert Smith,z35liyum@yahoo.com,Norway,2023-08-02,Premium,27364.41
8215,Steven Williams,1ev2kly0@mail.com,Netherlands,2020-02-02,Premium,11077.58
8216,Daniel Wilson,e95is1di@test.com,Sweden,2023-05-03,Premium,38477.8
8217,Sandra Edwards,mncj12zj@test.com,Japan,2023-03-09,Standard,34533.14
8218,Jennifer Martin,mq6kgq3i@mail.com,Italy,2020-10-15,Premium,9527.15
8219,Susan White,30jsep8o@outlook.com,Australia,2023-11-16,Standard,34453.79
8220,Margaret Lee,83e58v2i@outlook.com,Canada,2021-04-04,Premium,35358.64
8221,David Reeves,6gispgsk@outlook.com,Netherlands,2020-12-29,Premium,30831.41
8222,Margaret Thomas,1jjobbms@email.com,China,2022-07-19,Premium,30265.46
8223,Jennifer Roberts,49ijaz37@email.com,France,2020-07-05,Standard,38179.87
8224,Michael Anderson,n62ziah5@outlook.com,France,2021-12-12,Premium,21802.53
8225,David Martin,bqpi9pvy@company.com,Sweden,2021-02-24,Standard,12351.56
8226,Robert Smith,mdssbwov@email.com,France,2024-01-09,Premium,4600.77
8227,Barbara White,y4lpim5o@company.com,USA,2023-08-20,Premium,31899.8
8228,Sandra Miller,2t9hn7y5@example.com,UK,2020-06-18,Standard,128.76
8229,Mary Jones,sd52x4wb@test.com,USA,2020-11-12,Premium,43316.23
8230,Emily Hernandez,117gpmfd@yahoo.com,USA,2021-04-19,Basic,26232.71
8231,Mary Johnson,w1v9r2u4@example.com,Canada,2021-05-25,Premium,37400.15
8232,Emily Reeves,3m7nkjsq@test.com,Norway,2021-04-02,Basic,48115.31
8233,Mary Martinez,zve3zc5k@outlook.com,India,2022-06-21,Basic,44309.17
8234,Michael Thompson,ngf2zoe8@yahoo.com,South Korea,2024-12-27,Basic,19275.91
8235,Mark Roberts,4lzj9ndl@yahoo.com,Switzerland,2021-01-15,Premium,19185.53
8236,Jennifer Rodriguez,oztfa9vg@example.com,Australia,2022-12-09,Premium,13484.13
8237,Karen Martin,7cph3sag@mail.com,Netherlands,2022-01-25,Basic,24548.49
8238,David Anderson,o90uqta9@test.com,Australia,2022-09-23,Standard,47753.12
8239,Nancy Thomas,mfd9x9a8@yahoo.com,India,2024-07-12,Basic,15150.15
8240,William Jones,l91tkecc@example.com,China,2022-01-03,Standard,43652.86
8241,Robert Miller,cq4pa8d5@company.com,USA,2021-12-05,Standard,15177.99
8242,Sandra Roberts,khiskvnm@test.com,Norway,2024-07-13,Premium,3915.23
8243,David Martin,620wm0no@example.com,Brazil,2023-12-30,Premium,2938.14
8244,Christopher White,61iblfa5@company.com,Sweden,2021-09-04,Premium,23537.66
8245,Mark Martin,fssehlz6@test.com,Brazil,2023-06-12,Standard,4963.21
8246,Steven White,vp06gbbp@test.com,China,2022-10-24,Premium,8660.61
8247,Linda Lee,w9u62maz@outlook.com,France,2022-09-20,Standard,41059.52
8248,David Garcia,1f6kx9jh@yahoo.com,Japan,2022-09-13,Standard,15000.11
8249,Thomas Gonzalez,rxd4cd1q@gmail.com,Australia,2020-04-14,Basic,762.34
8250,Donna Martin,9rfmtdsm@test.com,Sweden,2020-06-09,Standard,15566.74
8251,William Collins,cdmkculk@company.com,Mexico,2021-06-18,Premium,46732.55
8252,Linda Roberts,9qxel9f0@gmail.com,India,2023-06-24,Standard,20397.61
8253,Sandra Collins,4xupcsj6@yahoo.com,USA,2024-10-08,Standard,1851.04
8254,David Gonzalez,ecot9dgy@company.com,South Korea,2023-01-30,Standard,22067.9
8255,Jessica Thompson,qbmw7rdg@email.com,USA,2024-03-11,Basic,8921.29
8256,Linda Roberts,w3eardqt@example.com,Norway,2020-08-25,Premium,3255.88
8257,Paul Brown,9coi6xpw@outlook.com,Canada,2024-10-28,Premium,16825.81
8258,John Davis,8wrzbfnz@test.com,Canada,2020-08-31,Standard,32110.76
8259,Joseph Jones,z079pzbe@company.com,India,2022-04-01,Premium,35760.92
8260,Emily Harris,6g9ji8z9@test.com,USA,2023-06-01,Premium,11441.23
8261,Jessica Lee,5zakiuol@company.com,USA,2020-01-27,Basic,47493.29
8262,Sandra Anderson,6cz62po0@company.com,Norway,2024-03-12,Standard,9309.32
8263,Matthew Wilson,ricv9pwu@company.com,India,2023-09-12,Basic,40272.4
8264,Steven White,nz3ef45i@outlook.com,Switzerland,2024-10-22,Premium,437.9
8265,Susan Williams,rx95fmw7@company.com,Sweden,2021-02-27,Premium,8714.06
8266,Thomas Miller,lnt68sli@outlook.com,Japan,2024-03-04,Basic,14210.41
8267,Betty Jones,gqjwd2d5@yahoo.com,Italy,2024-04-17,Basic,21634.63
8268,Charles Williams,coy9iens@company.com,UK,2021-08-09,Standard,15652.32
8269,Michael Moore,tzkpj9do@company.com,Sweden,2021-12-12,Standard,2727.3
8270,Steven Edwards,bm47f3ht@company.com,USA,2023-03-15,Standard,18872.23
8271,James Moore,w8u8600o@example.com,Spain,2021-08-23,Standard,25329.51
8272,Jessica Martin,u5l0fmoj@mail.com,Netherlands,2023-11-26,Basic,13942.68
8273,Paul Martinez,inr77yot@test.com,Australia,2023-01-08,Basic,7373.57
8274,Charles Brown,um1q9dvo@company.com,France,2021-09-12,Standard,11378.45
8275,Patricia Martinez,d6jrrhmn@yahoo.com,Switzerland,2023-01-23,Premium,10712.73
8276,Kimberly Taylor,rnng5zko@yahoo.com,USA,2023-07-23,Premium,32113.65
8277,Andrew Martinez,1j7uduy5@example.com,Canada,2024-01-30,Premium,5007.65
8278,Linda Reeves,zpm62zke@test.com,Australia,2024-04-22,Premium,22977.53
8279,Lisa Roberts,2cucheuh@email.com,Sweden,2022-09-02,Basic,39440.0
8280,Lisa Martin,mre0vfif@company.com,Sweden,2023-07-15,Premium,47422.74
8281,Richard Edwards,zenxykhn@test.com,Japan,2022-03-31,Premium,25258.91
8282,William Moore,xdxf3l7j@email.com,India,2020-03-20,Premium,33318.55
8283,Richard White,kt9t5a5u@test.com,Italy,2024-10-25,Standard,43241.29
8284,Mary Johnson,y5ljg6fy@outlook.com,Australia,2022-01-11,Premium,11526.49
8285,Karen Martinez,0r778p4v@gmail.com,Norway,2021-02-25,Basic,23860.19
8286,Nancy Miller,fgv5fasb@outlook.com,Italy,2024-05-31,Basic,22015.72
8287,Patricia Garcia,k4pxh94n@example.com,Mexico,2024-08-16,Standard,9127.96
8288,Robert Lopez,9en3vstq@gmail.com,Canada,2024-09-06,Standard,27321.61
8289,David Martin,2k6umw8v@gmail.com,USA,2022-10-22,Standard,46296.86
8290,Betty Gonzalez,fcdi3e9z@company.com,Germany,2020-01-30,Basic,31113.52
8291,Christopher Martinez,kjzhdnw4@example.com,Mexico,2022-12-16,Premium,48001.54
8292,Lisa Williams,cbkw33ed@outlook.com,Mexico,2023-10-11,Basic,8895.61
8293,John Smith,sv6u13vo@gmail.com,Italy,2024-01-14,Premium,15321.58
8294,Richard Gonzalez,wsfc78vw@example.com,Netherlands,2022-08-05,Premium,8327.18
8295,Sandra Rodriguez,64nnbhxx@outlook.com,Netherlands,2021-04-07,Premium,18261.26
8296,Andrew Moore,z8z2dcli@email.com,Brazil,2022-03-12,Standard,22899.81
8297,Jennifer Martin,4rkrhomq@outlook.com,USA,2023-04-21,Basic,31053.22
8298,Karen Thompson,uaxwe7ex@yahoo.com,Australia,2023-08-28,Premium,39368.32
8299,Jennifer Williams,io0i7azj@gmail.com,India,2021-07-25,Premium,1179.7
8300,Susan Taylor,geieasnl@mail.com,Brazil,2024-07-10,Basic,4871.72
8301,Kimberly Perez,d35wv8dp@example.com,France,2023-04-02,Standard,35077.41
8302,Kimberly Garcia,nlygu77f@example.com,Australia,2023-02-02,Basic,1349.34
8303,Sarah Lopez,kbt5wyiy@example.com,South Korea,2023-01-30,Standard,16150.97
8304,William Martinez,2bl9kt18@example.com,Italy,2023-10-18,Basic,10742.27
8305,Donna Harris,4lyy3maa@example.com,Spain,2020-03-03,Basic,47505.21
8306,Kimberly Davis,z8jpm9qe@email.com,Japan,2021-03-27,Premium,40411.26
8307,Linda Harris,5axyhil6@mail.com,South Korea,2020-08-30,Basic,18311.7
8308,Paul Thomas,hjfpgwxb@example.com,Mexico,2022-09-13,Premium,13919.63
8309,Betty Martinez,sr5ojlyq@email.com,Sweden,2023-10-27,Standard,39071.43
8310,Mark Roberts,mr0vp3b3@example.com,Italy,2024-06-16,Basic,24271.29
8311,Charles Jackson,0qqdcz87@gmail.com,Spain,2020-05-22,Basic,28501.33
8312,Kimberly Anderson,tkp235vc@test.com,France,2022-10-20,Standard,36457.29
8313,Margaret Martinez,4pe28wb4@email.com,USA,2024-11-24,Basic,44222.7
8314,Lisa Lopez,d9env2eh@email.com,Netherlands,2022-08-23,Basic,19807.41
8315,David Gonzalez,9uzx3y6g@outlook.com,Sweden,2022-03-11,Premium,11708.78
8316,Michael Davis,8i1hs4ov@yahoo.com,Australia,2024-10-20,Premium,43864.15
8317,Kimberly Johnson,30llthmt@yahoo.com,UK,2021-10-26,Standard,8992.28
8318,Robert Wilson,1uhwdcop@company.com,India,2020-02-26,Standard,9340.3
8319,Donna Taylor,6x3pki65@gmail.com,Canada,2021-11-09,Premium,11047.9
8320,Karen Edwards,s4tf3j64@company.com,France,2024-05-23,Standard,848.44
8321,Jennifer Williams,qcmvtp4s@yahoo.com,Japan,2020-01-08,Basic,19365.87
8322,Betty Edwards,w0n2z4v2@gmail.com,Spain,2021-11-16,Standard,26920.93
8323,Sandra Brown,l3gfgzcn@company.com,Switzerland,2022-11-14,Basic,16926.54
8324,Sandra Martin,xzbqprfg@gmail.com,Australia,2022-09-01,Premium,48445.52
8325,Sarah Miller,t3ldf5k8@outlook.com,South Korea,2021-05-21,Premium,1757.7
8326,Susan Taylor,6vldyg0l@company.com,USA,2023-11-23,Standard,10045.4
8327,Jennifer Collins,d49h06dt@outlook.com,South Korea,2022-06-09,Premium,45386.6
8328,Mary Martin,cgrwmtag@gmail.com,Mexico,2021-01-01,Basic,48952.05
8329,William Garcia,l3v5slr4@example.com,Netherlands,2024-08-23,Basic,41748.81
8330,Thomas Collins,7s8y0d7o@yahoo.com,Mexico,2020-08-17,Standard,31545.44
8331,Kimberly Thompson,kh95s1c0@yahoo.com,Japan,2022-05-08,Premium,20125.8
8332,Linda Thompson,cu5o0q2k@gmail.com,Italy,2024-08-26,Standard,15080.05
8333,John Collins,gp7g2z46@yahoo.com,USA,2021-02-22,Premium,38749.12
8334,Charles Reeves,uu4smo1c@company.com,France,2020-11-28,Standard,35462.43
8335,Jessica Gonzalez,xsi13hfr@example.com,USA,2021-11-03,Standard,25692.71
8336,Margaret Moore,eisfhvl8@test.com,Spain,2021-01-31,Premium,9460.37
8337,Michael Jones,mhj9uzp8@email.com,Mexico,2023-08-12,Standard,1747.15
8338,Barbara Harris,b4p9fsix@company.com,Sweden,2023-01-30,Basic,12546.01
8339,Matthew Harris,314l5rwj@yahoo.com,Switzerland,2020-11-05,Basic,26694.56
8340,Lisa Moore,q5ybrq2e@example.com,Japan,2024-10-08,Standard,44262.63
8341,Richard Williams,dmlrsiwo@outlook.com,Germany,2020-01-26,Standard,17308.4
8342,Paul Martinez,kjcz4hl6@example.com,Japan,2021-12-10,Premium,15402.89
8343,Margaret Miller,amnca7qq@outlook.com,China,2022-04-26,Standard,47064.16
8344,Lisa Perez,vnfjm9sr@gmail.com,Australia,2021-05-28,Basic,15918.5
8345,David Brown,2l6jrybi@company.com,Australia,2023-07-27,Basic,9543.96
8346,Emily Martin,wt12yv7a@outlook.com,Mexico,2022-09-08,Premium,3737.01
8347,Karen Thompson,hl7iaku6@email.com,Germany,2023-02-26,Standard,6365.06
8348,Sandra Wilson,msbqrjpx@gmail.com,Italy,2022-12-26,Premium,43055.86
8349,Mary Rodriguez,m0pwgdzc@outlook.com,Norway,2022-01-29,Premium,32560.6
8350,Robert Moore,dddmhndt@gmail.com,Japan,2022-01-29,Premium,6943.97
8351,James Jones,9jp9azl7@gmail.com,Netherlands,2023-06-02,Basic,1384.59
8352,Betty Martin,rhr6fc4w@example.com,Australia,2021-05-17,Standard,31883.61
8353,Linda Smith,kw1kn6ry@example.com,South Korea,2021-04-10,Basic,49558.0
8354,Barbara Davis,1277lpnx@gmail.com,Brazil,2020-05-19,Basic,6953.03
8355,Karen Perez,rxgta421@email.com,China,2020-11-03,Basic,840.97
8356,Betty Perez,hn228lvi@example.com,Norway,2020-06-15,Standard,25729.86
8357,Emily Davis,mlx0bcru@mail.com,France,2020-01-18,Premium,25174.11
8358,Karen Jones,r965taft@gmail.com,South Korea,2024-10-06,Basic,33603.37
8359,Thomas White,uqsnqrf8@yahoo.com,India,2022-02-28,Standard,39319.9
8360,Christopher Gonzalez,psod150a@example.com,Canada,2024-02-21,Basic,11980.05
8361,Mary Martinez,39z5ydx9@company.com,Sweden,2021-08-21,Basic,38135.8
8362,Kimberly Roberts,6vnk10ad@example.com,USA,2021-04-03,Premium,16046.36
8363,Richard Hernandez,c11kx29a@example.com,Sweden,2022-01-21,Basic,25950.03
8364,Nancy Martinez,soac6t0l@test.com,Mexico,2021-10-03,Standard,756.37
8365,Jennifer Reeves,4hwsbz0q@test.com,France,2020-10-24,Premium,36482.64
8366,Sarah Harris,e40zp2g2@email.com,Australia,2024-09-02,Basic,15994.49
8367,Betty Martin,1bs7be85@email.com,Switzerland,2020-05-06,Premium,359.72
8368,Patricia Martin,e25i7dmr@test.com,Brazil,2020-05-07,Standard,9632.33
8369,Linda Martinez,uwp5rwc2@outlook.com,France,2020-03-16,Basic,36485.31
8370,Matthew Miller,uuge7xot@outlook.com,Netherlands,2023-02-23,Standard,31366.95
8371,Steven Anderson,5mp96k9c@test.com,USA,2021-09-28,Basic,40228.78
8372,Nancy Miller,42n0d4nr@yahoo.com,South Korea,2020-09-24,Standard,15840.8
8373,Richard Reeves,xj98mjnd@company.com,Switzerland,2022-03-30,Standard,32267.38
8374,Donald Miller,y3oduazi@company.com,Mexico,2024-06-23,Basic,21824.05
